"ref_date","geo","dguid","building_type","total"
2022,"Deloraine-Winchester, Municipality, Manitoba","4605038","Single",2
2022,"Delson, Ville, Quebec","2467025","Apartment",97
2022,"Delson, Ville, Quebec","2467025","Duplex",1
2022,"Delson, Ville, Quebec","2467025","Row",1
2022,"Delson, Ville, Quebec","2467025","Single",6
2022,"Delta, City, British Columbia","5915011","Apartment",643
2022,"Delta, City, British Columbia","5915011","Duplex",6
2022,"Delta, City, British Columbia","5915011","Row",11
2022,"Delta, City, British Columbia","5915011","Single",82
2022,"Denholm, Municipalité, Quebec","2483005","Cottage",2
2022,"Denholm, Municipalité, Quebec","2483005","Single",4
2022,"Deschambault-Grondines, Municipalité, Quebec","2434058","Apartment",3
2022,"Deschambault-Grondines, Municipalité, Quebec","2434058","Single",8
2022,"Deux-Montagnes, Ville, Quebec","2472010","Apartment",96
2022,"Deux-Montagnes, Ville, Quebec","2472010","Row",3
2022,"Deux-Montagnes, Ville, Quebec","2472010","Single",13
2022,"Devon, Town, Alberta","4811018","Apartment",8
2022,"Devon, Town, Alberta","4811018","Single",33
2022,"Didsbury, Town, Alberta","4806032","Apartment",1
2022,"Didsbury, Town, Alberta","4806032","Duplex",2
2022,"Didsbury, Town, Alberta","4806032","Single",9
2022,"Dieppe, City, New Brunswick","1307045","Apartment",444
2022,"Dieppe, City, New Brunswick","1307045","Duplex",18
2022,"Dieppe, City, New Brunswick","1307045","Row",149
2022,"Dieppe, City, New Brunswick","1307045","Single",25
2022,"Digby, Municipal district, Nova Scotia","1203004","Apartment",7
2022,"Digby, Municipal district, Nova Scotia","1203004","Cottage",1
2022,"Digby, Municipal district, Nova Scotia","1203004","Single",22
2022,"Digby, Town, Nova Scotia","1203006","Apartment",6
2022,"Digby, Town, Nova Scotia","1203006","Single",7
2022,"Disraeli, Ville, Quebec","2431015","Apartment",7
2022,"Disraeli, Ville, Quebec","2431015","Single",2
2022,"Dixville, Municipalité, Quebec","2444023","Apartment",1
2022,"Dixville, Municipalité, Quebec","2444023","Single",9
2022,"Dolbeau-Mistassini, Ville, Quebec","2492022","Apartment",15
2022,"Dolbeau-Mistassini, Ville, Quebec","2492022","Cottage",6
2022,"Dolbeau-Mistassini, Ville, Quebec","2492022","Duplex",2
2022,"Dolbeau-Mistassini, Ville, Quebec","2492022","Single",11
2022,"Dollard-Des Ormeaux, Ville, Quebec","2466142","Apartment",98
2022,"Dollard-Des Ormeaux, Ville, Quebec","2466142","Single",7
2022,"Donnacona, Ville, Quebec","2434025","Apartment",13
2022,"Donnacona, Ville, Quebec","2434025","Duplex",4
2022,"Donnacona, Ville, Quebec","2434025","Single",12
2022,"Dorval, Ville, Quebec","2466087","Apartment",700
2022,"Dorval, Ville, Quebec","2466087","Single",8
2022,"Dosquet, Municipalité, Quebec","2433040","Apartment",6
2022,"Dosquet, Municipalité, Quebec","2433040","Single",2
2022,"Douglas, Parish, New Brunswick","1310028","Mobile",4
2022,"Douglas, Parish, New Brunswick","1310028","Single",28
2022,"Douro-Dummer, Township, Ontario","3515023","Apartment",5
2022,"Douro-Dummer, Township, Ontario","3515023","Cottage",2
2022,"Douro-Dummer, Township, Ontario","3515023","Single",31
2022,"Drayton Valley, Town, Alberta","4811031","Mobile",1
2022,"Drayton Valley, Town, Alberta","4811031","Single",1
2022,"Drumheller, Town, Alberta","4805026","Apartment",45
2022,"Drumheller, Town, Alberta","4805026","Mobile",5
2022,"Drumheller, Town, Alberta","4805026","Single",2
2022,"Drummond/North Elmsley, Township, Ontario","3509010","Apartment",1
2022,"Drummond/North Elmsley, Township, Ontario","3509010","Cottage",1
2022,"Drummond/North Elmsley, Township, Ontario","3509010","Single",52
2022,"Drummondville, Ville, Quebec","2449058","Apartment",430
2022,"Drummondville, Ville, Quebec","2449058","Duplex",116
2022,"Drummondville, Ville, Quebec","2449058","Mobile",2
2022,"Drummondville, Ville, Quebec","2449058","Single",272
2022,"Dryden, City, Ontario","3560027","Apartment",5
2022,"Duck Lake No. 463, Rural municipality, Saskatchewan","4715061","Single",4
2022,"Dudswell, Municipalité, Quebec","2441117","Apartment",1
2022,"Dudswell, Municipalité, Quebec","2441117","Cottage",1
2022,"Dudswell, Municipalité, Quebec","2441117","Single",11
2022,"Dufferin, Rural municipality, Manitoba","4603072","Single",6
2022,"Dumfries, Parish, New Brunswick","1310014","Mobile",1
2022,"Duncan, City, British Columbia","5919012","Apartment",2
2022,"Dundas, Parish, New Brunswick","1308001","Cottage",1
2022,"Dundas, Parish, New Brunswick","1308001","Mobile",1
2022,"Dundas, Parish, New Brunswick","1308001","Single",19
2022,"Dundee, Canton (municipalité de), Quebec","2469075","Single",3
2022,"Dundurn No. 314, Rural municipality, Saskatchewan","4711061","Single",18
2022,"Dundurn, Town, Saskatchewan","4711063","Apartment",10
2022,"Dunham, Ville, Quebec","2446050","Apartment",6
2022,"Dunham, Ville, Quebec","2446050","Single",7
2022,"Dunnottar, Village, Manitoba","4613049","Single",6
2022,"Durham, Parish, New Brunswick","1314001","Mobile",3
2022,"Durham, Parish, New Brunswick","1314001","Single",19
2022,"Dutton/Dunwich, Municipality, Ontario","3534030","Apartment",5
2022,"Dutton/Dunwich, Municipality, Ontario","3534030","Cottage",1
2022,"Dutton/Dunwich, Municipality, Ontario","3534030","Duplex",4
2022,"Dutton/Dunwich, Municipality, Ontario","3534030","Mobile",1
2022,"Dutton/Dunwich, Municipality, Ontario","3534030","Single",44
2022,"Dysart et al, Municipality, Ontario","3546024","Apartment",3
2022,"Dysart et al, Municipality, Ontario","3546024","Cottage",58
2022,"Dysart et al, Municipality, Ontario","3546024","Mobile",1
2022,"Dysart et al, Municipality, Ontario","3546024","Single",42
2022,"Dégelis, Ville, Quebec","2413005","Apartment",5
2022,"Dégelis, Ville, Quebec","2413005","Cottage",2
2022,"Dégelis, Ville, Quebec","2413005","Single",2
2022,"Déléage, Municipalité, Quebec","2483070","Single",10
2022,"East Angus, Ville, Quebec","2441060","Apartment",15
2022,"East Angus, Ville, Quebec","2441060","Duplex",13
2022,"East Angus, Ville, Quebec","2441060","Row",13
2022,"East Angus, Ville, Quebec","2441060","Single",11
2022,"East Broughton, Municipalité, Quebec","2431122","Single",1
2022,"East Farnham, Municipalité, Quebec","2446085","Apartment",6
2022,"East Farnham, Municipalité, Quebec","2446085","Single",8
2022,"East Ferris, Municipality, Ontario","3548034","Apartment",5
2022,"East Ferris, Municipality, Ontario","3548034","Single",45
2022,"East Garafraxa, Township, Ontario","3522001","Single",21
2022,"East Gwillimbury, Town, Ontario","3519054","Apartment",22
2022,"East Gwillimbury, Town, Ontario","3519054","Duplex",17
2022,"East Gwillimbury, Town, Ontario","3519054","Row",4
2022,"East Gwillimbury, Town, Ontario","3519054","Single",170
2022,"East Hants, Municipal district, Nova Scotia","1208008","Apartment",83
2022,"East Hants, Municipal district, Nova Scotia","1208008","Cottage",4
2022,"East Hants, Municipal district, Nova Scotia","1208008","Duplex",31
2022,"East Hants, Municipal district, Nova Scotia","1208008","Mobile",5
2022,"East Hants, Municipal district, Nova Scotia","1208008","Row",70
2022,"East Hants, Municipal district, Nova Scotia","1208008","Single",173
2022,"East Hawkesbury, Township, Ontario","3502001","Apartment",1
2022,"East Hawkesbury, Township, Ontario","3502001","Single",15
2022,"East Kootenay A, Regional district electoral area, British Columbia","5901017","Apartment",10
2022,"East Kootenay A, Regional district electoral area, British Columbia","5901017","Mobile",3
2022,"East Kootenay A, Regional district electoral area, British Columbia","5901017","Row",34
2022,"East Kootenay A, Regional district electoral area, British Columbia","5901017","Single",186
2022,"East St. Paul, Rural municipality, Manitoba","4613032","Single",37
2022,"East Zorra-Tavistock, Township, Ontario","3532038","Apartment",3
2022,"East Zorra-Tavistock, Township, Ontario","3532038","Duplex",9
2022,"East Zorra-Tavistock, Township, Ontario","3532038","Mobile",1
2022,"East Zorra-Tavistock, Township, Ontario","3532038","Single",28
2022,"Eastman, Municipalité, Quebec","2445093","Apartment",2
2022,"Eastman, Municipalité, Quebec","2445093","Cottage",4
2022,"Eastman, Municipalité, Quebec","2445093","Duplex",2
2022,"Eastman, Municipalité, Quebec","2445093","Single",94
2022,"Eckville, Town, Alberta","4808024","Single",2
2022,"Edenwold No. 158, Rural municipality, Saskatchewan","4706029","Single",25
2022,"Edgerton, Village, Alberta","4807052","Single",1
2022,"Edmonton, City, Alberta","4811061","Apartment",6226
2022,"Edmonton, City, Alberta","4811061","Duplex",513
2022,"Edmonton, City, Alberta","4811061","Row",1585
2022,"Edmonton, City, Alberta","4811061","Single",3932
2022,"Edmundston, City, New Brunswick","1313027","Apartment",33
2022,"Edmundston, City, New Brunswick","1313027","Duplex",4
2022,"Edmundston, City, New Brunswick","1313027","Single",8
2022,"Edson, Town, Alberta","4814024","Single",1
2022,"Edwardsburgh/Cardinal, Township, Ontario","3507004","Apartment",5
2022,"Edwardsburgh/Cardinal, Township, Ontario","3507004","Single",30
2022,"Elgin, Parish, New Brunswick","1306008","Cottage",1
2022,"Elgin, Parish, New Brunswick","1306008","Single",2
2022,"Elizabethtown-Kitley, Township, Ontario","3507014","Single",42
2022,"Elkford, District municipality, British Columbia","5901003","Apartment",1
2022,"Elkford, District municipality, British Columbia","5901003","Mobile",11
2022,"Elkford, District municipality, British Columbia","5901003","Single",4
2022,"Elliot Lake, City, Ontario","3557041","Apartment",2
2022,"Elliot Lake, City, Ontario","3557041","Single",3
2022,"Elliston, Town, Newfoundland and Labrador","1007020","Single",1
2022,"Elton, Rural municipality, Manitoba","4607071","Single",2
2022,"Emerson-Franklin, Municipality, Manitoba","4602024","Single",5
2022,"Enderby, City, British Columbia","5937033","Apartment",7
2022,"Enderby, City, British Columbia","5937033","Single",3
2022,"Englee, Town, Newfoundland and Labrador","1009004","Single",1
2022,"Englehart, Town, Ontario","3554052","Single",2
2022,"Enniskillen, Township, Ontario","3538016","Apartment",1
2022,"Enniskillen, Township, Ontario","3538016","Single",5
2022,"Entrelacs, Municipalité, Quebec","2462053","Single",30
2022,"Erin, Town, Ontario","3523017","Apartment",5
2022,"Erin, Town, Ontario","3523017","Single",41
2022,"Escuminac, Municipalité, Quebec","2406025","Cottage",1
2022,"Escuminac, Municipalité, Quebec","2406025","Single",1
2022,"Espanola, Town, Ontario","3552026","Apartment",4
2022,"Espanola, Town, Ontario","3552026","Cottage",2
2022,"Espanola, Town, Ontario","3552026","Duplex",2
2022,"Espanola, Town, Ontario","3552026","Mobile",1
2022,"Espanola, Town, Ontario","3552026","Single",10
2022,"Esquimalt, District municipality, British Columbia","5917040","Apartment",534
2022,"Esquimalt, District municipality, British Columbia","5917040","Duplex",2
2022,"Esquimalt, District municipality, British Columbia","5917040","Row",9
2022,"Esquimalt, District municipality, British Columbia","5917040","Single",10
2022,"Essa, Township, Ontario","3543021","Apartment",1
2022,"Essa, Township, Ontario","3543021","Row",3
2022,"Essa, Township, Ontario","3543021","Single",71
2022,"Essex, Town, Ontario","3537016","Apartment",3
2022,"Essex, Town, Ontario","3537016","Duplex",16
2022,"Essex, Town, Ontario","3537016","Mobile",1
2022,"Essex, Town, Ontario","3537016","Row",93
2022,"Essex, Town, Ontario","3537016","Single",64
2022,"Esterhazy, Town, Saskatchewan","4705052","Single",1
2022,"Estevan No. 5, Rural municipality, Saskatchewan","4701022","Single",2
2022,"Estevan, City, Saskatchewan","4701024","Apartment",10
2022,"Estevan, City, Saskatchewan","4701024","Single",3
2022,"Eston, Town, Saskatchewan","4708076","Apartment",1
2022,"Eston, Town, Saskatchewan","4708076","Single",1
2022,"Estérel, Ville, Quebec","2477011","Apartment",1
2022,"Estérel, Ville, Quebec","2477011","Single",8
2022,"Evanturel, Township, Ontario","3554049","Single",1
2022,"Fairview No. 136, Municipal district, Alberta","4819066","Single",3
2022,"Fairview, Town, Alberta","4819068","Apartment",1
2022,"Faraday, Township, Ontario","3512058","Apartment",1
2022,"Faraday, Township, Ontario","3512058","Cottage",7
2022,"Faraday, Township, Ontario","3512058","Mobile",1
2022,"Faraday, Township, Ontario","3512058","Single",8
2022,"Farnham, Ville, Quebec","2446112","Apartment",189
2022,"Farnham, Ville, Quebec","2446112","Duplex",6
2022,"Farnham, Ville, Quebec","2446112","Single",34
2022,"Ferme-Neuve, Municipalité, Quebec","2479097","Duplex",4
2022,"Ferme-Neuve, Municipalité, Quebec","2479097","Single",19
2022,"Fernie, City, British Columbia","5901012","Apartment",6
2022,"Fernie, City, British Columbia","5901012","Duplex",2
2022,"Fernie, City, British Columbia","5901012","Row",6
2022,"Fernie, City, British Columbia","5901012","Single",33
2022,"Fisher, Rural municipality, Manitoba","4618068","Apartment",4
2022,"Fisher, Rural municipality, Manitoba","4618068","Single",3
2022,"Flagstaff County, Municipal district, Alberta","4807031","Apartment",2
2022,"Flagstaff County, Municipal district, Alberta","4807031","Mobile",1
2022,"Flagstaff County, Municipal district, Alberta","4807031","Single",8
2022,"Flatrock, Town, Newfoundland and Labrador","1001507","Apartment",3
2022,"Flatrock, Town, Newfoundland and Labrador","1001507","Single",20
2022,"Florenceville-Bristol, Town, New Brunswick","1311027","Mobile",1
2022,"Florenceville-Bristol, Town, New Brunswick","1311027","Single",3
2022,"Fogo Island, Town, Newfoundland and Labrador","1008099","Single",5
2022,"Foothills County (prev: Foothills No. 31), Municipal district, Alberta","4806001","Apartment",16
2022,"Foothills County (prev: Foothills No. 31), Municipal district, Alberta","4806001","Mobile",1
2022,"Foothills County (prev: Foothills No. 31), Municipal district, Alberta","4806001","Single",133
2022,"Forestburg, Village, Alberta","4807036","Apartment",-1
2022,"Forestville, Ville, Quebec","2495045","Apartment",6
2022,"Forestville, Ville, Quebec","2495045","Single",2
2022,"Fort Erie, Town, Ontario","3526003","Apartment",89
2022,"Fort Erie, Town, Ontario","3526003","Duplex",1
2022,"Fort Erie, Town, Ontario","3526003","Row",46
2022,"Fort Erie, Town, Ontario","3526003","Single",184
2022,"Fort Folly 1, Indian reserve, New Brunswick","1307014","Cottage",1
2022,"Fort Folly 1, Indian reserve, New Brunswick","1307014","Duplex",2
2022,"Fort Folly 1, Indian reserve, New Brunswick","1307014","Single",21
2022,"Fort Frances, Town, Ontario","3559012","Single",2
2022,"Fort Macleod, Town, Alberta","4803019","Apartment",10
2022,"Fort Macleod, Town, Alberta","4803019","Single",4
2022,"Fort Qu'Appelle, Town, Saskatchewan","4706051","Single",1
2022,"Fort Saskatchewan, City, Alberta","4811056","Apartment",14
2022,"Fort Saskatchewan, City, Alberta","4811056","Duplex",54
2022,"Fort Saskatchewan, City, Alberta","4811056","Single",149
2022,"Fort Smith, Town, Northwest Territories","6105001","Single",1
2022,"Fort St. James, District municipality, British Columbia","5951013","Apartment",24
2022,"Fort St. John, City, British Columbia","5955034","Apartment",28
2022,"Fort St. John, City, British Columbia","5955034","Mobile",1
2022,"Fort St. John, City, British Columbia","5955034","Single",17
2022,"Fortune, Town, Newfoundland and Labrador","1002018","Apartment",2
2022,"Forty Mile County No. 8, Municipal district, Alberta","4801008","Apartment",25
2022,"Forty Mile County No. 8, Municipal district, Alberta","4801008","Single",6
2022,"Fossambault-sur-le-Lac, Ville, Quebec","2422010","Single",41
2022,"Fox Creek, Town, Alberta","4818002","Apartment",8
2022,"Fox Harbour, Town, Newfoundland and Labrador","1001254","Single",3
2022,"Franklin, Municipalité, Quebec","2469010","Apartment",2
2022,"Franklin, Municipalité, Quebec","2469010","Cottage",1
2022,"Franklin, Municipalité, Quebec","2469010","Single",8
2022,"Franquelin, Municipalité, Quebec","2496015","Cottage",4
2022,"Franquelin, Municipalité, Quebec","2496015","Single",2
2022,"Fraser Lake, Village, British Columbia","5951009","Single",1
2022,"Fraser Valley A, Regional district electoral area, British Columbia","5909014","Apartment",29
2022,"Fraser Valley A, Regional district electoral area, British Columbia","5909014","Mobile",3
2022,"Fraser Valley A, Regional district electoral area, British Columbia","5909014","Single",32
2022,"Fraser Valley H, Regional district electoral area, British Columbia","5909035","Single",16
2022,"Fraser-Fort George H, Regional district electoral area, British Columbia","5953019","Apartment",4
2022,"Fraser-Fort George H, Regional district electoral area, British Columbia","5953019","Cottage",2
2022,"Fraser-Fort George H, Regional district electoral area, British Columbia","5953019","Mobile",9
2022,"Fraser-Fort George H, Regional district electoral area, British Columbia","5953019","Row",1
2022,"Fraser-Fort George H, Regional district electoral area, British Columbia","5953019","Single",52
2022,"Fredericton Junction, Village, New Brunswick","1303006","Single",5
2022,"Fredericton, City, New Brunswick","1310032","Apartment",674
2022,"Fredericton, City, New Brunswick","1310032","Duplex",12
2022,"Fredericton, City, New Brunswick","1310032","Mobile",11
2022,"Fredericton, City, New Brunswick","1310032","Row",87
2022,"Fredericton, City, New Brunswick","1310032","Single",161
2022,"French River, Municipality, Ontario","3552001","Cottage",13
2022,"French River, Municipality, Ontario","3552001","Single",15
2022,"Frenchman Butte No. 501, Rural municipality, Saskatchewan","4717032","Duplex",1
2022,"Frenchman Butte No. 501, Rural municipality, Saskatchewan","4717032","Mobile",1
2022,"Frenchman Butte No. 501, Rural municipality, Saskatchewan","4717032","Single",1
2022,"Front of Yonge, Township, Ontario","3507017","Apartment",2
2022,"Front of Yonge, Township, Ontario","3507017","Single",9
2022,"Frontenac Islands, Township, Ontario","3510005","Cottage",4
2022,"Frontenac Islands, Township, Ontario","3510005","Single",19
2022,"Frontenac, Municipalité, Quebec","2430025","Single",4
2022,"Fruitvale, Village, British Columbia","5905005","Apartment",4
2022,"Gagetown, Parish, New Brunswick","1304004","Mobile",1
2022,"Gagetown, Parish, New Brunswick","1304004","Single",1
2022,"Gagetown, Village, New Brunswick","1304005","Mobile",2
2022,"Gagetown, Village, New Brunswick","1304005","Single",6
2022,"Gananoque, Town, Ontario","3507024","Apartment",12
2022,"Gananoque, Town, Ontario","3507024","Single",4
2022,"Gander, Town, Newfoundland and Labrador","1006009","Apartment",4
2022,"Gander, Town, Newfoundland and Labrador","1006009","Duplex",8
2022,"Gander, Town, Newfoundland and Labrador","1006009","Single",29
2022,"Gaspé, Ville, Quebec","2403005","Apartment",43
2022,"Gaspé, Ville, Quebec","2403005","Cottage",1
2022,"Gaspé, Ville, Quebec","2403005","Single",71
2022,"Gatineau, Ville, Quebec","2481017","Apartment",2788
2022,"Gatineau, Ville, Quebec","2481017","Duplex",119
2022,"Gatineau, Ville, Quebec","2481017","Row",10
2022,"Gatineau, Ville, Quebec","2481017","Single",95
2022,"Georgian Bay, Township, Ontario","3544065","Apartment",3
2022,"Georgian Bay, Township, Ontario","3544065","Cottage",1
2022,"Georgian Bay, Township, Ontario","3544065","Single",99
2022,"Georgian Bluffs, Township, Ontario","3542053","Apartment",1
2022,"Georgian Bluffs, Township, Ontario","3542053","Mobile",2
2022,"Georgian Bluffs, Township, Ontario","3542053","Row",12
2022,"Georgian Bluffs, Township, Ontario","3542053","Single",57
2022,"Georgina, Town, Ontario","3519070","Apartment",5
2022,"Georgina, Town, Ontario","3519070","Single",185
2022,"Gibbons, Town, Alberta","4811064","Apartment",3
2022,"Gibbons, Town, Alberta","4811064","Single",5
2022,"Gibsons, Town, British Columbia","5929005","Apartment",96
2022,"Gibsons, Town, British Columbia","5929005","Single",18
2022,"Gimli, Rural municipality, Manitoba","4618031","Apartment",4
2022,"Gimli, Rural municipality, Manitoba","4618031","Cottage",1
2022,"Gimli, Rural municipality, Manitoba","4618031","Duplex",4
2022,"Gimli, Rural municipality, Manitoba","4618031","Mobile",1
2022,"Gimli, Rural municipality, Manitoba","4618031","Row",1
2022,"Gimli, Rural municipality, Manitoba","4618031","Single",54
2022,"Glenella-Lansdowne, Municipality, Manitoba","4608055","Single",1
2022,"Glenwood, Town, Newfoundland and Labrador","1006012","Single",6
2022,"Glovertown, Town, Newfoundland and Labrador","1007044","Single",7
2022,"Goderich, Town, Ontario","3540028","Apartment",9
2022,"Goderich, Town, Ontario","3540028","Single",26
2022,"Gold River, Village, British Columbia","5924025","Single",1
2022,"Golden Days, Summer village, Alberta","4811023","Cottage",1
2022,"Golden Days, Summer village, Alberta","4811023","Single",6
2022,"Golden, Town, British Columbia","5939007","Apartment",10
2022,"Golden, Town, British Columbia","5939007","Duplex",3
2022,"Golden, Town, British Columbia","5939007","Row",34
2022,"Golden, Town, British Columbia","5939007","Single",5
2022,"Gordon, Parish, New Brunswick","1312008","Mobile",1
2022,"Gordon, Parish, New Brunswick","1312008","Single",2
2022,"Gordon/Barrie Island, Municipality, Ontario","3551027","Cottage",8
2022,"Gordon/Barrie Island, Municipality, Ontario","3551027","Single",3
2022,"Gore Bay, Town, Ontario","3551026","Apartment",6
2022,"Gore Bay, Town, Ontario","3551026","Single",1
2022,"Gore, Canton (municipalité de), Quebec","2476025","Apartment",1
2022,"Gore, Canton (municipalité de), Quebec","2476025","Single",41
2022,"Gracefield, Ville, Quebec","2483032","Apartment",2
2022,"Gracefield, Ville, Quebec","2483032","Cottage",5
2022,"Gracefield, Ville, Quebec","2483032","Single",12
2022,"Grahamdale, Rural municipality, Manitoba","4618060","Duplex",2
2022,"Grahamdale, Rural municipality, Manitoba","4618060","Mobile",2
2022,"Grahamdale, Rural municipality, Manitoba","4618060","Single",4
2022,"Granby, Ville, Quebec","2447017","Apartment",313
2022,"Granby, Ville, Quebec","2447017","Duplex",64
2022,"Granby, Ville, Quebec","2447017","Row",5
2022,"Granby, Ville, Quebec","2447017","Single",82
2022,"Grand Bay-Westfield, Town, New Brunswick","1305015","Cottage",1
2022,"Grand Bay-Westfield, Town, New Brunswick","1305015","Row",27
2022,"Grand Bay-Westfield, Town, New Brunswick","1305015","Single",9
2022,"Grand Falls-Windsor, Town, Newfoundland and Labrador","1006017","Apartment",6
2022,"Grand Falls-Windsor, Town, Newfoundland and Labrador","1006017","Single",13
2022,"Grand Forks, City, British Columbia","5905032","Apartment",12
2022,"Grand Forks, City, British Columbia","5905032","Single",12
2022,"Grand Valley, Town, Ontario","3522010","Apartment",6
2022,"Grand Valley, Town, Ontario","3522010","Single",35
2022,"Grand-Saint-Esprit, Municipalité, Quebec","2450065","Single",1
2022,"Grande Prairie County No. 1, Municipal district, Alberta","4819006","Apartment",14
2022,"Grande Prairie County No. 1, Municipal district, Alberta","4819006","Duplex",4
2022,"Grande Prairie County No. 1, Municipal district, Alberta","4819006","Mobile",3
2022,"Grande Prairie County No. 1, Municipal district, Alberta","4819006","Single",94
2022,"Grande Prairie, City, Alberta","4819012","Apartment",68
2022,"Grande Prairie, City, Alberta","4819012","Duplex",20
2022,"Grande Prairie, City, Alberta","4819012","Mobile",4
2022,"Grande Prairie, City, Alberta","4819012","Row",1
2022,"Grande Prairie, City, Alberta","4819012","Single",121
2022,"Grande-Rivière, Ville, Quebec","2402015","Single",13
2022,"Grande-Vallée, Municipalité, Quebec","2403020","Single",4
2022,"Grandes-Piles, Village, Quebec","2435040","Cottage",2
2022,"Grandes-Piles, Village, Quebec","2435040","Single",24
2022,"Grandview, Municipality, Manitoba","4617058","Single",2
2022,"Gravenhurst, Town, Ontario","3544002","Apartment",43
2022,"Gravenhurst, Town, Ontario","3544002","Cottage",12
2022,"Gravenhurst, Town, Ontario","3544002","Duplex",1
2022,"Gravenhurst, Town, Ontario","3544002","Mobile",1
2022,"Gravenhurst, Town, Ontario","3544002","Row",20
2022,"Gravenhurst, Town, Ontario","3544002","Single",66
2022,"Greater Madawaska, Township, Ontario","3547008","Apartment",1
2022,"Greater Madawaska, Township, Ontario","3547008","Cottage",6
2022,"Greater Madawaska, Township, Ontario","3547008","Mobile",1
2022,"Greater Madawaska, Township, Ontario","3547008","Single",47
2022,"Greater Napanee, Town, Ontario","3511015","Apartment",54
2022,"Greater Napanee, Town, Ontario","3511015","Duplex",3
2022,"Greater Napanee, Town, Ontario","3511015","Row",36
2022,"Greater Napanee, Town, Ontario","3511015","Single",65
2022,"Greater Sudbury (prev: Greater Sudbury / Grand Sudbury), City, Ontario","3553005","Apartment",297
2022,"Greater Sudbury (prev: Greater Sudbury / Grand Sudbury), City, Ontario","3553005","Cottage",13
2022,"Greater Sudbury (prev: Greater Sudbury / Grand Sudbury), City, Ontario","3553005","Duplex",14
2022,"Greater Sudbury (prev: Greater Sudbury / Grand Sudbury), City, Ontario","3553005","Mobile",1
2022,"Greater Sudbury (prev: Greater Sudbury / Grand Sudbury), City, Ontario","3553005","Row",9
2022,"Greater Sudbury (prev: Greater Sudbury / Grand Sudbury), City, Ontario","3553005","Single",191
2022,"Greenstone, Municipality, Ontario","3558075","Apartment",2
2022,"Greenstone, Municipality, Ontario","3558075","Single",4
2022,"Greenview No. 16, Municipal district, Alberta","4818015","Apartment",2
2022,"Greenview No. 16, Municipal district, Alberta","4818015","Single",12
2022,"Grenfell, Town, Saskatchewan","4705029","Apartment",1
2022,"Grenville, Village, Quebec","2476055","Apartment",12
2022,"Grenville, Village, Quebec","2476055","Single",6
2022,"Grenville-sur-la-Rouge, Municipalité, Quebec","2476052","Apartment",1
2022,"Grenville-sur-la-Rouge, Municipalité, Quebec","2476052","Cottage",1
2022,"Grenville-sur-la-Rouge, Municipalité, Quebec","2476052","Single",17
2022,"Grey Highlands, Municipality, Ontario","3542015","Apartment",5
2022,"Grey Highlands, Municipality, Ontario","3542015","Cottage",2
2022,"Grey Highlands, Municipality, Ontario","3542015","Row",49
2022,"Grey Highlands, Municipality, Ontario","3542015","Single",63
2022,"Grey, Rural municipality, Manitoba","4609018","Single",7
2022,"Grimsby, Town, Ontario","3526065","Single",67
2022,"Grosse-Île, Municipalité, Quebec","2401042","Single",2
2022,"Guelph, City, Ontario","3523008","Apartment",833
2022,"Guelph, City, Ontario","3523008","Duplex",54
2022,"Guelph, City, Ontario","3523008","Row",122
2022,"Guelph, City, Ontario","3523008","Single",130
2022,"Guelph/Eramosa, Township, Ontario","3523009","Apartment",26
2022,"Guelph/Eramosa, Township, Ontario","3523009","Single",7
2022,"Gull Lake, Summer village, Alberta","4808028","Single",1
2022,"Gull Lake, Town, Saskatchewan","4708011","Single",1
2022,"Guysborough, Municipal district, Nova Scotia","1213004","Cottage",2
2022,"Guysborough, Municipal district, Nova Scotia","1213004","Mobile",1
2022,"Guysborough, Municipal district, Nova Scotia","1213004","Single",18
2022,"Hague, Town, Saskatchewan","4715034","Single",10
2022,"Haldimand County, City, Ontario","3528018","Apartment",25
2022,"Haldimand County, City, Ontario","3528018","Cottage",4
2022,"Haldimand County, City, Ontario","3528018","Row",30
2022,"Haldimand County, City, Ontario","3528018","Single",231
2022,"Halifax, Regional municipality, Nova Scotia","1209034","Apartment",3925
2022,"Halifax, Regional municipality, Nova Scotia","1209034","Cottage",8
2022,"Halifax, Regional municipality, Nova Scotia","1209034","Duplex",49
2022,"Halifax, Regional municipality, Nova Scotia","1209034","Mobile",2
2022,"Halifax, Regional municipality, Nova Scotia","1209034","Row",589
2022,"Halifax, Regional municipality, Nova Scotia","1209034","Single",721
2022,"Halton Hills, Town, Ontario","3524015","Apartment",71
2022,"Halton Hills, Town, Ontario","3524015","Row",79
2022,"Halton Hills, Town, Ontario","3524015","Single",46
2022,"Ham-Nord, Canton (municipalité de), Quebec","2439010","Apartment",9
2022,"Ham-Nord, Canton (municipalité de), Quebec","2439010","Single",1
2022,"Ham-Sud, Municipalité, Quebec","2440005","Single",13
2022,"Hamilton, City, Ontario","3525005","Apartment",1219
2022,"Hamilton, City, Ontario","3525005","Duplex",68
2022,"Hamilton, City, Ontario","3525005","Mobile",6
2022,"Hamilton, City, Ontario","3525005","Row",1031
2022,"Hamilton, City, Ontario","3525005","Single",537
2022,"Hamilton, Township, Ontario","3514019","Apartment",4
2022,"Hamilton, Township, Ontario","3514019","Cottage",1
2022,"Hamilton, Township, Ontario","3514019","Single",38
2022,"Hamiota, Municipality, Manitoba","4615037","Single",3
2022,"Hammond, Parish, New Brunswick","1305001","Cottage",1
