"ref_date","geo","dguid","work_type","building_type","total"
2023,"Lac-des-Plages, Municipalité, Quebec","2480130","New construction","Single",156800
2023,"Lac-des-Plages, Municipalité, Quebec","2480130","Renovations","Single",7100
2023,"Lac-des-Plages, Municipalité, Quebec","2480130","Renovations","Small project",19300
2023,"Lac-des-Écorces, Municipalité, Quebec","2479078","New construction","Mobile",26200
2023,"Lac-des-Écorces, Municipalité, Quebec","2479078","New construction","Single",2914100
2023,"Lac-des-Écorces, Municipalité, Quebec","2479078","Renovations","Apartment",239700
2023,"Lac-des-Écorces, Municipalité, Quebec","2479078","Renovations","Single",5524800
2023,"Lac-des-Écorces, Municipalité, Quebec","2479078","Renovations","Small project",167400
2023,"Lac-Édouard, Municipalité, Quebec","2490027","New construction","Cottage",1187300
2023,"Lac-Édouard, Municipalité, Quebec","2490027","New construction","Single",316600
2023,"Lac-Édouard, Municipalité, Quebec","2490027","Renovations","Single",405400
2023,"Lac-Édouard, Municipalité, Quebec","2490027","Renovations","Small project",443500
2023,"Lachute, Ville, Quebec","2476020","New construction","Apartment",8435100
2023,"Lachute, Ville, Quebec","2476020","New construction","Duplex",531600
2023,"Lachute, Ville, Quebec","2476020","New construction","Single",5652800
2023,"Lachute, Ville, Quebec","2476020","Renovations","Apartment",12127000
2023,"Lachute, Ville, Quebec","2476020","Renovations","Single",15975300
2023,"Lachute, Ville, Quebec","2476020","Renovations","Small project",2080800
2023,"Lacolle, Municipalité, Quebec","2456023","New construction","Apartment",423500
2023,"Lacolle, Municipalité, Quebec","2456023","New construction","Single",2638100
2023,"Lacolle, Municipalité, Quebec","2456023","Renovations","Apartment",243800
2023,"Lacolle, Municipalité, Quebec","2456023","Renovations","Single",7803200
2023,"Lacolle, Municipalité, Quebec","2456023","Renovations","Small project",583500
2023,"Lacombe County, Municipal district, Alberta","4808022","New construction","Apartment",11700
2023,"Lacombe County, Municipal district, Alberta","4808022","New construction","Cottage",179100
2023,"Lacombe County, Municipal district, Alberta","4808022","New construction","Duplex",96000
2023,"Lacombe County, Municipal district, Alberta","4808022","New construction","Mobile",1136400
2023,"Lacombe County, Municipal district, Alberta","4808022","New construction","Single",15161800
2023,"Lacombe County, Municipal district, Alberta","4808022","Renovations","Single",15008000
2023,"Lacombe County, Municipal district, Alberta","4808022","Renovations","Small project",523100
2023,"Lacombe, City, Alberta","4808031","New construction","Apartment",4006400
2023,"Lacombe, City, Alberta","4808031","New construction","Duplex",391800
2023,"Lacombe, City, Alberta","4808031","New construction","Row",839200
2023,"Lacombe, City, Alberta","4808031","New construction","Single",7220200
2023,"Lacombe, City, Alberta","4808031","Renovations","Apartment",238800
2023,"Lacombe, City, Alberta","4808031","Renovations","Single",3820100
2023,"Lacombe, City, Alberta","4808031","Renovations","Small project",1534300
2023,"Ladysmith, Town, British Columbia","5919021","New construction","Apartment",26843600
2023,"Ladysmith, Town, British Columbia","5919021","New construction","Row",124000
2023,"Ladysmith, Town, British Columbia","5919021","New construction","Single",12958000
2023,"Ladysmith, Town, British Columbia","5919021","Renovations","Apartment",2723400
2023,"Ladysmith, Town, British Columbia","5919021","Renovations","Single",1248800
2023,"Ladysmith, Town, British Columbia","5919021","Renovations","Small project",296400
2023,"Lafleche, Town, Saskatchewan","4703044","Renovations","Small project",3000
2023,"Laird No. 404, Rural municipality, Saskatchewan","4715026","New construction","Single",24800
2023,"Laird, Township, Ontario","3557011","New construction","Cottage",63500
2023,"Laird, Township, Ontario","3557011","New construction","Single",1907300
2023,"Laird, Township, Ontario","3557011","Renovations","Mobile",7900
2023,"Laird, Township, Ontario","3557011","Renovations","Small project",86000
2023,"Lajord No. 128, Rural municipality, Saskatchewan","4706011","New construction","Mobile",2057600
2023,"Lajord No. 128, Rural municipality, Saskatchewan","4706011","New construction","Single",1585900
2023,"Lajord No. 128, Rural municipality, Saskatchewan","4706011","Renovations","Single",5335000
2023,"Lajord No. 128, Rural municipality, Saskatchewan","4706011","Renovations","Small project",58100
2023,"Lake Country, District municipality, British Columbia","5935016","New construction","Apartment",20008100
2023,"Lake Country, District municipality, British Columbia","5935016","New construction","Duplex",1651200
2023,"Lake Country, District municipality, British Columbia","5935016","New construction","Row",9141800
2023,"Lake Country, District municipality, British Columbia","5935016","New construction","Single",19252300
2023,"Lake Country, District municipality, British Columbia","5935016","Renovations","Apartment",955500
2023,"Lake Country, District municipality, British Columbia","5935016","Renovations","Row",230700
2023,"Lake Country, District municipality, British Columbia","5935016","Renovations","Single",42458200
2023,"Lake Country, District municipality, British Columbia","5935016","Renovations","Small project",459400
2023,"Lake Cowichan, Town, British Columbia","5919016","New construction","Single",3529000
2023,"Lake Cowichan, Town, British Columbia","5919016","Renovations","Apartment",341900
2023,"Lake Cowichan, Town, British Columbia","5919016","Renovations","Single",1958000
2023,"Lake Cowichan, Town, British Columbia","5919016","Renovations","Small project",60100
2023,"Lake of Bays, Township, Ontario","3544027","New construction","Cottage",27145600
2023,"Lake of Bays, Township, Ontario","3544027","New construction","Single",43436100
2023,"Lake of Bays, Township, Ontario","3544027","Renovations","Apartment",481000
2023,"Lake of Bays, Township, Ontario","3544027","Renovations","Cottage",49297900
2023,"Lake of Bays, Township, Ontario","3544027","Renovations","Single",18182400
2023,"Lake of Bays, Township, Ontario","3544027","Renovations","Small project",1886500
2023,"Lakeland No. 521, Rural municipality, Saskatchewan","4715075","New construction","Single",12085600
2023,"Lakeland No. 521, Rural municipality, Saskatchewan","4715075","Renovations","Single",5425000
2023,"Lakeland No. 521, Rural municipality, Saskatchewan","4715075","Renovations","Small project",581100
2023,"Lakeshore, Rural municipality, Manitoba","4617075","New construction","Cottage",91900
2023,"Lakeshore, Rural municipality, Manitoba","4617075","New construction","Single",567900
2023,"Lakeshore, Rural municipality, Manitoba","4617075","Renovations","Small project",30000
2023,"Lakeshore, Town, Ontario","3537064","New construction","Duplex",4098200
2023,"Lakeshore, Town, Ontario","3537064","New construction","Row",1145500
2023,"Lakeshore, Town, Ontario","3537064","New construction","Single",76313700
2023,"Lakeshore, Town, Ontario","3537064","Renovations","Apartment",171400
2023,"Lakeshore, Town, Ontario","3537064","Renovations","Single",90065900
2023,"Lakeshore, Town, Ontario","3537064","Renovations","Small project",3625400
2023,"Lakeview, Summer village, Alberta","4811042","New construction","Single",87000
2023,"Lambton Shores, Municipality, Ontario","3538040","New construction","Apartment",8664300
2023,"Lambton Shores, Municipality, Ontario","3538040","New construction","Cottage",1335000
2023,"Lambton Shores, Municipality, Ontario","3538040","New construction","Duplex",485400
2023,"Lambton Shores, Municipality, Ontario","3538040","New construction","Mobile",294200
2023,"Lambton Shores, Municipality, Ontario","3538040","New construction","Row",18000
2023,"Lambton Shores, Municipality, Ontario","3538040","New construction","Single",23498600
2023,"Lambton Shores, Municipality, Ontario","3538040","Renovations","Apartment",1898100
2023,"Lambton Shores, Municipality, Ontario","3538040","Renovations","Cottage",5398500
2023,"Lambton Shores, Municipality, Ontario","3538040","Renovations","Single",52051300
2023,"Lambton Shores, Municipality, Ontario","3538040","Renovations","Small project",1141200
2023,"Lamont County, Municipal district, Alberta","4810058","New construction","Apartment",1432900
2023,"Lamont County, Municipal district, Alberta","4810058","New construction","Cottage",101000
2023,"Lamont County, Municipal district, Alberta","4810058","New construction","Single",6997700
2023,"Lamont County, Municipal district, Alberta","4810058","Renovations","Single",7944500
2023,"Lamont County, Municipal district, Alberta","4810058","Renovations","Small project",60700
2023,"Lamont, Town, Alberta","4810064","Renovations","Small project",63700
2023,"Lanark Highlands, Township, Ontario","3509039","New construction","Apartment",446600
2023,"Lanark Highlands, Township, Ontario","3509039","New construction","Cottage",828700
2023,"Lanark Highlands, Township, Ontario","3509039","New construction","Single",8846800
2023,"Lanark Highlands, Township, Ontario","3509039","Renovations","Apartment",890500
2023,"Lanark Highlands, Township, Ontario","3509039","Renovations","Cottage",18200
2023,"Lanark Highlands, Township, Ontario","3509039","Renovations","Single",7449800
2023,"Lanark Highlands, Township, Ontario","3509039","Renovations","Small project",563900
2023,"Landrienne, Canton (municipalité de), Quebec","2488035","New construction","Single",287500
2023,"Landrienne, Canton (municipalité de), Quebec","2488035","Renovations","Apartment",2300
2023,"Landrienne, Canton (municipalité de), Quebec","2488035","Renovations","Single",3217800
2023,"Landrienne, Canton (municipalité de), Quebec","2488035","Renovations","Small project",421300
2023,"Langenburg, Town, Saskatchewan","4705048","Renovations","Single",1920600
2023,"Langenburg, Town, Saskatchewan","4705048","Renovations","Small project",86200
2023,"Langford, City, British Columbia","5917044","New construction","Apartment",389158900
2023,"Langford, City, British Columbia","5917044","New construction","Duplex",5444300
2023,"Langford, City, British Columbia","5917044","New construction","Mobile",13000
2023,"Langford, City, British Columbia","5917044","New construction","Row",47373100
2023,"Langford, City, British Columbia","5917044","New construction","Single",75213600
2023,"Langford, City, British Columbia","5917044","Renovations","Apartment",7018900
2023,"Langford, City, British Columbia","5917044","Renovations","Row",1522200
2023,"Langford, City, British Columbia","5917044","Renovations","Single",14393400
2023,"Langford, City, British Columbia","5917044","Renovations","Small project",480600
2023,"Langham, Town, Saskatchewan","4711067","New construction","Single",10800
2023,"Langley, City, British Columbia","5915002","New construction","Apartment",115594300
2023,"Langley, City, British Columbia","5915002","New construction","Row",5994900
2023,"Langley, City, British Columbia","5915002","New construction","Single",2770300
2023,"Langley, City, British Columbia","5915002","Renovations","Apartment",6473800
2023,"Langley, City, British Columbia","5915002","Renovations","Row",1815200
2023,"Langley, City, British Columbia","5915002","Renovations","Single",12446000
2023,"Langley, City, British Columbia","5915002","Renovations","Small project",399900
2023,"Langley, District municipality, British Columbia","5915001","New construction","Apartment",541847000
2023,"Langley, District municipality, British Columbia","5915001","New construction","Cottage",4200
2023,"Langley, District municipality, British Columbia","5915001","New construction","Duplex",21869700
2023,"Langley, District municipality, British Columbia","5915001","New construction","Mobile",8771800
2023,"Langley, District municipality, British Columbia","5915001","New construction","Row",140679500
2023,"Langley, District municipality, British Columbia","5915001","New construction","Single",257016400
2023,"Langley, District municipality, British Columbia","5915001","Renovations","Apartment",16649700
2023,"Langley, District municipality, British Columbia","5915001","Renovations","Duplex",990500
2023,"Langley, District municipality, British Columbia","5915001","Renovations","Mobile",1200
2023,"Langley, District municipality, British Columbia","5915001","Renovations","Row",7805200
2023,"Langley, District municipality, British Columbia","5915001","Renovations","Single",87698700
2023,"Langley, District municipality, British Columbia","5915001","Renovations","Small project",5389400
2023,"Lanigan, Town, Saskatchewan","4711049","Renovations","Small project",32300
2023,"Lanoraie, Municipalité, Quebec","2452017","New construction","Apartment",2499500
2023,"Lanoraie, Municipalité, Quebec","2452017","New construction","Duplex",5200800
2023,"Lanoraie, Municipalité, Quebec","2452017","New construction","Single",13226300
2023,"Lanoraie, Municipalité, Quebec","2452017","Renovations","Apartment",1216400
2023,"Lanoraie, Municipalité, Quebec","2452017","Renovations","Single",13631600
2023,"Lanoraie, Municipalité, Quebec","2452017","Renovations","Small project",1937700
2023,"Lantzville, District municipality, British Columbia","5921008","New construction","Apartment",2298100
2023,"Lantzville, District municipality, British Columbia","5921008","New construction","Row",373400
2023,"Lantzville, District municipality, British Columbia","5921008","New construction","Single",21976500
2023,"Lantzville, District municipality, British Columbia","5921008","Renovations","Apartment",39700
2023,"Lantzville, District municipality, British Columbia","5921008","Renovations","Row",319100
2023,"Lantzville, District municipality, British Columbia","5921008","Renovations","Single",8385900
2023,"Lantzville, District municipality, British Columbia","5921008","Renovations","Small project",3000
2023,"Larder Lake, Township, Ontario","3554062","New construction","Cottage",12400
2023,"Larder Lake, Township, Ontario","3554062","New construction","Single",339700
2023,"Larder Lake, Township, Ontario","3554062","Renovations","Single",17100
2023,"Larder Lake, Township, Ontario","3554062","Renovations","Small project",68700
2023,"Larkspur, Summer village, Alberta","4813033","New construction","Single",279300
2023,"Larkspur, Summer village, Alberta","4813033","Renovations","Small project",16900
2023,"Larouche, Municipalité, Quebec","2494265","New construction","Apartment",467000
2023,"Larouche, Municipalité, Quebec","2494265","New construction","Cottage",1100
2023,"Larouche, Municipalité, Quebec","2494265","New construction","Duplex",218500
2023,"Larouche, Municipalité, Quebec","2494265","New construction","Single",4066600
2023,"Larouche, Municipalité, Quebec","2494265","Renovations","Single",5610800
2023,"Larouche, Municipalité, Quebec","2494265","Renovations","Small project",537700
2023,"Latchford, Town, Ontario","3554006","New construction","Single",650900
2023,"Latchford, Town, Ontario","3554006","Renovations","Apartment",41733200
2023,"Latchford, Town, Ontario","3554006","Renovations","Single",532500
2023,"Latchford, Town, Ontario","3554006","Renovations","Small project",45800
2023,"Laurentian Hills, Town, Ontario","3547090","New construction","Apartment",301600
2023,"Laurentian Hills, Town, Ontario","3547090","New construction","Cottage",92600
2023,"Laurentian Hills, Town, Ontario","3547090","New construction","Single",2888300
2023,"Laurentian Hills, Town, Ontario","3547090","Renovations","Single",1196100
2023,"Laurentian Hills, Town, Ontario","3547090","Renovations","Small project",219900
2023,"Laurentian Valley, Township, Ontario","3547075","New construction","Cottage",21000
2023,"Laurentian Valley, Township, Ontario","3547075","New construction","Row",1912500
2023,"Laurentian Valley, Township, Ontario","3547075","New construction","Single",9516800
2023,"Laurentian Valley, Township, Ontario","3547075","Renovations","Apartment",357600
2023,"Laurentian Valley, Township, Ontario","3547075","Renovations","Single",19452600
2023,"Laurentian Valley, Township, Ontario","3547075","Renovations","Small project",1658200
2023,"Laurier-Station, Village, Quebec","2433060","New construction","Apartment",1614000
2023,"Laurier-Station, Village, Quebec","2433060","New construction","Duplex",144700
2023,"Laurier-Station, Village, Quebec","2433060","New construction","Single",958200
2023,"Laurier-Station, Village, Quebec","2433060","Renovations","Apartment",39400
2023,"Laurier-Station, Village, Quebec","2433060","Renovations","Single",4623100
2023,"Laurier-Station, Village, Quebec","2433060","Renovations","Small project",623200
2023,"Laval, Ville, Quebec","2465005","New construction","Apartment",450812900
2023,"Laval, Ville, Quebec","2465005","New construction","Duplex",1700900
2023,"Laval, Ville, Quebec","2465005","New construction","Row",17171400
2023,"Laval, Ville, Quebec","2465005","New construction","Single",139623900
2023,"Laval, Ville, Quebec","2465005","Renovations","Apartment",184644900
2023,"Laval, Ville, Quebec","2465005","Renovations","Single",394867900
2023,"Laval, Ville, Quebec","2465005","Renovations","Small project",21175200
2023,"Lavaltrie, Ville, Quebec","2452007","New construction","Apartment",41300500
2023,"Lavaltrie, Ville, Quebec","2452007","New construction","Duplex",4734100
2023,"Lavaltrie, Ville, Quebec","2452007","New construction","Row",3125000
2023,"Lavaltrie, Ville, Quebec","2452007","New construction","Single",11229200
2023,"Lavaltrie, Ville, Quebec","2452007","Renovations","Apartment",11524200
2023,"Lavaltrie, Ville, Quebec","2452007","Renovations","Single",19799500
2023,"Lavaltrie, Ville, Quebec","2452007","Renovations","Small project",3087500
2023,"Lawn, Town, Newfoundland and Labrador","1002011","Renovations","Small project",800
2023,"Leader, Town, Saskatchewan","4708058","New construction","Single",659700
2023,"Leader, Town, Saskatchewan","4708058","Renovations","Small project",69200
2023,"Leamington, Municipality, Ontario","3537003","New construction","Apartment",8044400
2023,"Leamington, Municipality, Ontario","3537003","New construction","Duplex",7968400
2023,"Leamington, Municipality, Ontario","3537003","New construction","Row",6865300
2023,"Leamington, Municipality, Ontario","3537003","New construction","Single",8915800
2023,"Leamington, Municipality, Ontario","3537003","Renovations","Apartment",7739300
2023,"Leamington, Municipality, Ontario","3537003","Renovations","Single",38747200
2023,"Leamington, Municipality, Ontario","3537003","Renovations","Small project",1536400
2023,"Lebel-sur-Quévillon, Ville, Quebec","2499005","New construction","Single",3500
2023,"Lebel-sur-Quévillon, Ville, Quebec","2499005","Renovations","Apartment",6991200
2023,"Lebel-sur-Quévillon, Ville, Quebec","2499005","Renovations","Single",44500
2023,"Lebel-sur-Quévillon, Ville, Quebec","2499005","Renovations","Small project",718000
2023,"Leduc County, Municipal district, Alberta","4811012","New construction","Apartment",1694400
2023,"Leduc County, Municipal district, Alberta","4811012","New construction","Mobile",4700
2023,"Leduc County, Municipal district, Alberta","4811012","New construction","Single",46771700
2023,"Leduc County, Municipal district, Alberta","4811012","Renovations","Apartment",21922800
2023,"Leduc County, Municipal district, Alberta","4811012","Renovations","Single",63926300
2023,"Leduc County, Municipal district, Alberta","4811012","Renovations","Small project",1535500
2023,"Leduc, City, Alberta","4811016","New construction","Apartment",7402600
2023,"Leduc, City, Alberta","4811016","New construction","Duplex",3190000
2023,"Leduc, City, Alberta","4811016","New construction","Row",1309000
2023,"Leduc, City, Alberta","4811016","New construction","Single",85044800
2023,"Leduc, City, Alberta","4811016","Renovations","Apartment",8694300
2023,"Leduc, City, Alberta","4811016","Renovations","Duplex",1911600
2023,"Leduc, City, Alberta","4811016","Renovations","Row",492800
2023,"Leduc, City, Alberta","4811016","Renovations","Single",5500700
2023,"Leduc, City, Alberta","4811016","Renovations","Small project",4908300
2023,"Leeds and the Thousand Islands, Township, Ontario","3507021","New construction","Cottage",1640700
2023,"Leeds and the Thousand Islands, Township, Ontario","3507021","New construction","Single",26055900
2023,"Leeds and the Thousand Islands, Township, Ontario","3507021","Renovations","Cottage",4488200
2023,"Leeds and the Thousand Islands, Township, Ontario","3507021","Renovations","Single",32967900
2023,"Leeds and the Thousand Islands, Township, Ontario","3507021","Renovations","Small project",2383000
2023,"Lefebvre, Municipalité, Quebec","2449020","New construction","Single",10000
2023,"Legal, Town, Alberta","4811069","Renovations","Apartment",59700
2023,"Legal, Town, Alberta","4811069","Renovations","Single",289200
2023,"Legal, Town, Alberta","4811069","Renovations","Small project",81900
2023,"Lepreau, Parish, New Brunswick","1302008","New construction","Apartment",3011700
2023,"Lepreau, Parish, New Brunswick","1302008","New construction","Cottage",841200
2023,"Lepreau, Parish, New Brunswick","1302008","New construction","Duplex",740000
2023,"Lepreau, Parish, New Brunswick","1302008","New construction","Mobile",1620500
2023,"Lepreau, Parish, New Brunswick","1302008","New construction","Row",607400
2023,"Lepreau, Parish, New Brunswick","1302008","New construction","Single",2912100
2023,"Lepreau, Parish, New Brunswick","1302008","Renovations","Apartment",16541700
2023,"Lepreau, Parish, New Brunswick","1302008","Renovations","Single",45549500
2023,"Lepreau, Parish, New Brunswick","1302008","Renovations","Small project",2590100
2023,"Leroy No. 339, Rural municipality, Saskatchewan","4710056","Renovations","Single",2982200
2023,"Les Coteaux, Municipalité, Quebec","2471033","New construction","Apartment",9694500
2023,"Les Coteaux, Municipalité, Quebec","2471033","New construction","Row",885700
2023,"Les Coteaux, Municipalité, Quebec","2471033","New construction","Single",3648200
2023,"Les Coteaux, Municipalité, Quebec","2471033","Renovations","Apartment",170400
2023,"Les Coteaux, Municipalité, Quebec","2471033","Renovations","Single",9866300
2023,"Les Coteaux, Municipalité, Quebec","2471033","Renovations","Small project",1215500
2023,"Les Cèdres, Municipalité, Quebec","2471050","New construction","Apartment",459500
2023,"Les Cèdres, Municipalité, Quebec","2471050","New construction","Single",2843200
2023,"Les Cèdres, Municipalité, Quebec","2471050","Renovations","Single",7662800
2023,"Les Cèdres, Municipalité, Quebec","2471050","Renovations","Small project",1526600
2023,"Les Escoumins, Municipalité, Quebec","2495025","New construction","Cottage",356600
2023,"Les Escoumins, Municipalité, Quebec","2495025","New construction","Single",776500
2023,"Les Escoumins, Municipalité, Quebec","2495025","Renovations","Apartment",14800
2023,"Les Escoumins, Municipalité, Quebec","2495025","Renovations","Cottage",749100
2023,"Les Escoumins, Municipalité, Quebec","2495025","Renovations","Single",2129500
2023,"Les Escoumins, Municipalité, Quebec","2495025","Renovations","Small project",689300
2023,"Les Éboulements, Municipalité, Quebec","2416048","New construction","Cottage",21300
2023,"Les Éboulements, Municipalité, Quebec","2416048","New construction","Single",7640700
2023,"Les Éboulements, Municipalité, Quebec","2416048","Renovations","Single",11179000
2023,"Les Éboulements, Municipalité, Quebec","2416048","Renovations","Small project",894700
2023,"Les Îles-de-la-Madeleine, Municipalité, Quebec","2401023","New construction","Apartment",2423600
2023,"Les Îles-de-la-Madeleine, Municipalité, Quebec","2401023","New construction","Duplex",3152800
2023,"Les Îles-de-la-Madeleine, Municipalité, Quebec","2401023","New construction","Single",20029200
2023,"Les Îles-de-la-Madeleine, Municipalité, Quebec","2401023","Renovations","Apartment",2052300
2023,"Les Îles-de-la-Madeleine, Municipalité, Quebec","2401023","Renovations","Single",55918300
2023,"Les Îles-de-la-Madeleine, Municipalité, Quebec","2401023","Renovations","Small project",4848300
2023,"Lesser Slave River No. 124 (prev: Lesser Slave River No.124), Municipal district, Alberta","4817033","New construction","Cottage",169300
2023,"Lesser Slave River No. 124 (prev: Lesser Slave River No.124), Municipal district, Alberta","4817033","New construction","Single",683500
2023,"Lesser Slave River No. 124 (prev: Lesser Slave River No.124), Municipal district, Alberta","4817033","Renovations","Apartment",364500
2023,"Lesser Slave River No. 124 (prev: Lesser Slave River No.124), Municipal district, Alberta","4817033","Renovations","Single",1076800
2023,"Lesser Slave River No. 124 (prev: Lesser Slave River No.124), Municipal district, Alberta","4817033","Renovations","Small project",92200
2023,"Lethbridge County, Municipal district, Alberta","4802011","New construction","Apartment",952800
2023,"Lethbridge County, Municipal district, Alberta","4802011","New construction","Mobile",529200
2023,"Lethbridge County, Municipal district, Alberta","4802011","New construction","Row",0
2023,"Lethbridge County, Municipal district, Alberta","4802011","New construction","Single",14579800
2023,"Lethbridge County, Municipal district, Alberta","4802011","Renovations","Apartment",832800
2023,"Lethbridge County, Municipal district, Alberta","4802011","Renovations","Mobile",350000
2023,"Lethbridge County, Municipal district, Alberta","4802011","Renovations","Single",38618800
2023,"Lethbridge County, Municipal district, Alberta","4802011","Renovations","Small project",288400
2023,"Lethbridge, City, Alberta","4802012","New construction","Apartment",20656700
2023,"Lethbridge, City, Alberta","4802012","New construction","Duplex",993700
2023,"Lethbridge, City, Alberta","4802012","New construction","Row",6904700
2023,"Lethbridge, City, Alberta","4802012","New construction","Single",77237800
2023,"Lethbridge, City, Alberta","4802012","Renovations","Apartment",31531200
2023,"Lethbridge, City, Alberta","4802012","Renovations","Duplex",1588000
2023,"Lethbridge, City, Alberta","4802012","Renovations","Mobile",1700
2023,"Lethbridge, City, Alberta","4802012","Renovations","Row",3454100
2023,"Lethbridge, City, Alberta","4802012","Renovations","Single",106017900
2023,"Lethbridge, City, Alberta","4802012","Renovations","Small project",16598300
2023,"Lewisporte, Town, Newfoundland and Labrador","1008044","New construction","Single",1208000
2023,"Lewisporte, Town, Newfoundland and Labrador","1008044","Renovations","Single",3657000
2023,"Lewisporte, Town, Newfoundland and Labrador","1008044","Renovations","Small project",462900
2023,"Lillooet, District municipality, British Columbia","5931026","New construction","Apartment",13100
2023,"Lillooet, District municipality, British Columbia","5931026","New construction","Mobile",1052400
2023,"Lillooet, District municipality, British Columbia","5931026","New construction","Single",2053100
2023,"Lillooet, District municipality, British Columbia","5931026","Renovations","Apartment",797500
2023,"Lillooet, District municipality, British Columbia","5931026","Renovations","Single",57500
2023,"Lillooet, District municipality, British Columbia","5931026","Renovations","Small project",187900
2023,"Limerick, Township, Ontario","3512051","New construction","Cottage",800
2023,"Limerick, Township, Ontario","3512051","New construction","Single",1750600
2023,"Limerick, Township, Ontario","3512051","Renovations","Single",8802500
2023,"Limerick, Township, Ontario","3512051","Renovations","Small project",243200
2023,"Lincoln, Parish, New Brunswick","1303008","New construction","Mobile",3865200
2023,"Lincoln, Parish, New Brunswick","1303008","New construction","Single",9370800
2023,"Lincoln, Parish, New Brunswick","1303008","Renovations","Mobile",120000
2023,"Lincoln, Parish, New Brunswick","1303008","Renovations","Single",9441900
2023,"Lincoln, Parish, New Brunswick","1303008","Renovations","Small project",256900
2023,"Lincoln, Town, Ontario","3526057","New construction","Apartment",17484500
2023,"Lincoln, Town, Ontario","3526057","New construction","Cottage",63000
2023,"Lincoln, Town, Ontario","3526057","New construction","Duplex",109000
2023,"Lincoln, Town, Ontario","3526057","New construction","Mobile",488800
2023,"Lincoln, Town, Ontario","3526057","New construction","Single",13055900
2023,"Lincoln, Town, Ontario","3526057","Renovations","Apartment",313500
2023,"Lincoln, Town, Ontario","3526057","Renovations","Cottage",532500
2023,"Lincoln, Town, Ontario","3526057","Renovations","Row",205900
2023,"Lincoln, Town, Ontario","3526057","Renovations","Single",85388700
2023,"Lincoln, Town, Ontario","3526057","Renovations","Small project",929000
2023,"Linden, Village, Alberta","4805046","New construction","Mobile",285200
2023,"Linden, Village, Alberta","4805046","Renovations","Single",50000
2023,"Linden, Village, Alberta","4805046","Renovations","Small project",32900
2023,"Linkletter, Rural municipality, Prince Edward Island","1103023","New construction","Mobile",69600
2023,"Linkletter, Rural municipality, Prince Edward Island","1103023","Renovations","Small project",20700
2023,"Lions Bay, Village, British Columbia","5915065","New construction","Single",2849600
2023,"Lions Bay, Village, British Columbia","5915065","Renovations","Apartment",1771100
2023,"Lions Bay, Village, British Columbia","5915065","Renovations","Single",5582600
2023,"Lions Bay, Village, British Columbia","5915065","Renovations","Small project",36900
2023,"Lloydminster (Part), City, Alberta","4810039","New construction","Apartment",917600
2023,"Lloydminster (Part), City, Alberta","4810039","New construction","Duplex",93900
2023,"Lloydminster (Part), City, Alberta","4810039","New construction","Row",2818400
2023,"Lloydminster (Part), City, Alberta","4810039","New construction","Single",7841300
2023,"Lloydminster (Part), City, Alberta","4810039","Renovations","Apartment",429800
2023,"Lloydminster (Part), City, Alberta","4810039","Renovations","Single",13171800
2023,"Lloydminster (Part), City, Alberta","4810039","Renovations","Small project",423700
2023,"Lochaber-Partie-Ouest, Canton (municipalité de), Quebec","2480060","New construction","Single",1526400
2023,"Lochaber-Partie-Ouest, Canton (municipalité de), Quebec","2480060","Renovations","Apartment",84800
2023,"Lochaber-Partie-Ouest, Canton (municipalité de), Quebec","2480060","Renovations","Small project",306600
2023,"Lockeport, Town, Nova Scotia","1201009","New construction","Cottage",131900
2023,"Lockeport, Town, Nova Scotia","1201009","New construction","Single",111100
2023,"Lockeport, Town, Nova Scotia","1201009","Renovations","Single",5483200
2023,"Lockeport, Town, Nova Scotia","1201009","Renovations","Small project",14600
2023,"Logan Lake, District municipality, British Columbia","5933035","New construction","Apartment",20100
2023,"Logan Lake, District municipality, British Columbia","5933035","New construction","Single",5363800
2023,"Logy Bay-Middle Cove-Outer Cove, Town, Newfoundland and Labrador","1001511","New construction","Apartment",27100
2023,"Logy Bay-Middle Cove-Outer Cove, Town, Newfoundland and Labrador","1001511","New construction","Single",8821000
2023,"Logy Bay-Middle Cove-Outer Cove, Town, Newfoundland and Labrador","1001511","Renovations","Single",18410000
2023,"Logy Bay-Middle Cove-Outer Cove, Town, Newfoundland and Labrador","1001511","Renovations","Small project",247700
2023,"Lomond, Village, Alberta","4805008","Renovations","Small project",7000
2023,"London, City, Ontario","3539036","New construction","Apartment",319211500
2023,"London, City, Ontario","3539036","New construction","Duplex",11888600
2023,"London, City, Ontario","3539036","New construction","Row",177798800
2023,"London, City, Ontario","3539036","New construction","Single",173003400
2023,"London, City, Ontario","3539036","Renovations","Apartment",309363500
2023,"London, City, Ontario","3539036","Renovations","Duplex",35420100
2023,"London, City, Ontario","3539036","Renovations","Row",117268000
2023,"London, City, Ontario","3539036","Renovations","Single",327459600
2023,"London, City, Ontario","3539036","Renovations","Small project",18645400
2023,"Longlaketon No. 219, Rural municipality, Saskatchewan","4706070","New construction","Mobile",23800
2023,"Longlaketon No. 219, Rural municipality, Saskatchewan","4706070","New construction","Row",16700
2023,"Longlaketon No. 219, Rural municipality, Saskatchewan","4706070","New construction","Single",1535500
2023,"Longlaketon No. 219, Rural municipality, Saskatchewan","4706070","Renovations","Small project",8500
2023,"Longueuil, Ville, Quebec","2458227","New construction","Apartment",114184500
2023,"Longueuil, Ville, Quebec","2458227","New construction","Duplex",8261200
2023,"Longueuil, Ville, Quebec","2458227","New construction","Mobile",500
